policy_item_id,policy_id,policy_insured_value_excl_vat,policy_insured_value_vat,broker_fee_excl_vat,broker_fee_vat,line_of_business_id
fa56f4a1-7575-4525-a966-9aabc6aa6925,7ede9c21-e077-4820-983c-83ca52078de1,27769,4165.349999999999,5553.8,833.07,4
8df4f95e-4833-4428-8c77-ba85a4cdeb0e,7ede9c21-e077-4820-983c-83ca52078de1,63840,9576.0,12768.0,1915.1999999999998,5
32dd5319-9d3d-446a-8b2d-8d5c1f61a863,7ede9c21-e077-4820-983c-83ca52078de1,144088,21613.2,28817.600000000002,4322.64,6
5db96011-53b6-4d5c-adac-8bcfecf16de9,7ede9c21-e077-4820-983c-83ca52078de1,148530,22279.5,29706.0,4455.9,7
0b5c8cf6-be94-434c-9bc0-018d7fa0f5dc,7ede9c21-e077-4820-983c-83ca52078de1,67070,10060.5,13414.0,2012.1,8
0a5a4798-23b6-46aa-bb4b-cbf3e3541742,7ede9c21-e077-4820-983c-83ca52078de1,22600,3390.0,4520.0,678.0,9
4d2031a4-87af-4d8b-9ed8-81c6d2accf8d,7ede9c21-e077-4820-983c-83ca52078de1,134079,20111.85,5982.10473608529,897.3157104127935,10
f76c4d76-c645-48d3-ace2-5850871c95fa,7ede9c21-e077-4820-983c-83ca52078de1,149567,22435.05,29913.4,4487.01,11
d6b8efe0-a037-42f0-885b-eb2d69b33d15,7ede9c21-e077-4820-983c-83ca52078de1,66183,9927.449999999999,13236.6,1985.49,12
a316f44f-0e51-47cd-bf54-7bd8ec4df93b,7ede9c21-e077-4820-983c-83ca52078de1,22162,3324.2999999999997,4432.400000000001,664.86,13
9a99c2ca-ae97-4ece-b8b8-d05a478a2044,7ede9c21-e077-4820-983c-83ca52078de1,107256,16088.4,16195.415713205894,2429.312356980884,14
423efae6-d8da-46fe-91cf-6e5c43095bac,7ede9c21-e077-4820-983c-83ca52078de1,69368,10405.199999999999,4015.4029373543995,602.3104406031599,15
16934d3b-ae51-40d3-9af4-0a1bc3531d31,7ede9c21-e077-4820-983c-83ca52078de1,108562,16284.3,21712.4,3256.86,16
c17b674e-f41e-4b00-a43f-77ca6bfb923c,2a40a489-34e9-49b5-9007-cdd98fa19ddb,140947,21142.05,28189.4,4228.41,0
c0eadc09-6f2b-4c6f-8bf5-25dfeb790094,2a40a489-34e9-49b5-9007-cdd98fa19ddb,64729,9709.35,12945.800000000001,1941.8700000000001,1
72b5d409-fb72-4d9f-96da-90aa1e7d16f0,2a40a489-34e9-49b5-9007-cdd98fa19ddb,1468,220.2,293.6,44.04,2
465703dc-dae6-4705-852f-0d1ea3b3b59c,2a40a489-34e9-49b5-9007-cdd98fa19ddb,7252,1087.8,806.8165740490144,121.02248610735217,3
7f47272d-3e2c-4f22-84ea-d165485e2dac,2a40a489-34e9-49b5-9007-cdd98fa19ddb,60131,9019.65,12026.2,1803.93,4
3d69b7bb-d5fc-4b71-8aff-d87ab62c9508,2a40a489-34e9-49b5-9007-cdd98fa19ddb,23794,3569.1,4758.8,713.82,5
58d05637-4db5-47e4-8c24-e2094a8fa096,2a40a489-34e9-49b5-9007-cdd98fa19ddb,130728,19609.2,26145.600000000002,3921.84,6
80447ef2-fa69-44fe-a7b5-9bd50cdad9f8,2a40a489-34e9-49b5-9007-cdd98fa19ddb,35590,5338.5,7118.0,1067.7,7
784afcd9-acb1-4a6a-9b45-f51775f70022,2a40a489-34e9-49b5-9007-cdd98fa19ddb,5217,782.55,1043.4,156.51000000000002,8
4669e63d-ba58-4a5f-be11-36cf6d2d3825,2a40a489-34e9-49b5-9007-cdd98fa19ddb,107357,16103.55,15821.878718662472,2373.2818077993707,9
3135ca95-2b98-46d9-bf01-dca0f0669b66,2a40a489-34e9-49b5-9007-cdd98fa19ddb,141908,21286.2,25153.687162446666,3773.0530743669997,10
07946804-c480-430d-9549-7584866c836a,2a40a489-34e9-49b5-9007-cdd98fa19ddb,101050,15157.5,20210.0,3031.5,11
c565ac63-e7ae-4b54-a77a-6bfbb9ecf5dc,2a40a489-34e9-49b5-9007-cdd98fa19ddb,42577,6386.55,8515.4,1277.31,12
4413fc78-85de-4035-adb1-80e3875b1f74,2a40a489-34e9-49b5-9007-cdd98fa19ddb,114632,17194.8,22926.4,3438.96,13
90200715-cb12-4ec3-8e50-e52d767611bc,2a40a489-34e9-49b5-9007-cdd98fa19ddb,127216,19082.399999999998,25443.2,3816.48,14
18209343-7498-4603-b021-2348a91b35e8,2a40a489-34e9-49b5-9007-cdd98fa19ddb,112830,16924.5,22566.0,3384.9,15
dba5dddd-06c6-4839-b77c-52a9dcc997f2,8103139c-a407-4ca1-bb73-81c4f6bff8f5,63229,9484.35,12645.800000000001,1896.8700000000001,0
a32326ea-12de-4daa-8acd-805108d2e299,ef4e6751-7088-44d0-adcb-9bf99f33e33e,8578,1286.7,1715.6000000000001,257.34000000000003,0
d34c46ad-4062-40d6-8429-3e8700869ebf,ef4e6751-7088-44d0-adcb-9bf99f33e33e,21852,3277.7999999999997,4370.400000000001,655.5600000000001,1
b5c4a3c7-277f-4329-91cf-bd454d96b1a3,ef4e6751-7088-44d0-adcb-9bf99f33e33e,132057,19808.55,26411.4,3961.71,2
a9816eac-60dc-4758-8230-27c5b4f2aef5,ef4e6751-7088-44d0-adcb-9bf99f33e33e,41473,6220.95,8294.6,1244.19,3
ad7869bb-7e10-4b96-9741-c48f3139a4d3,ef4e6751-7088-44d0-adcb-9bf99f33e33e,116108,17416.2,23221.600000000002,3483.2400000000002,4
4688660e-b909-42cb-a9b7-f21832913668,ef4e6751-7088-44d0-adcb-9bf99f33e33e,93189,13978.35,18637.8,2795.6699999999996,5
787fea8f-561a-4e66-bc93-808cf0c2e3e5,ef4e6751-7088-44d0-adcb-9bf99f33e33e,90478,13571.699999999999,18095.600000000002,2714.34,6
1bd90d7d-3981-409c-9c5c-2c34d7177c2c,ef4e6751-7088-44d0-adcb-9bf99f33e33e,52608,7891.2,2110.511247024285,316.57668705364273,7
44d0a060-b47a-421a-b419-e2e98ece4cb7,ef4e6751-7088-44d0-adcb-9bf99f33e33e,24211,3631.65,4842.2,726.3299999999999,8
33a3df84-9009-44aa-85b7-fdc8e8e5b9c3,ef4e6751-7088-44d0-adcb-9bf99f33e33e,111130,16669.5,22226.0,3333.9,9
714cde66-8b95-4798-a9bb-8f945539b9d6,ef4e6751-7088-44d0-adcb-9bf99f33e33e,24327,3649.0499999999997,4865.400000000001,729.8100000000001,10
80956fbd-ef0a-4964-af38-f2b11384612b,ef4e6751-7088-44d0-adcb-9bf99f33e33e,126671,19000.649999999998,25334.2,3800.13,11
7a288aba-8c51-40ca-a663-cc80de8bd273,89c45c63-0706-4a45-b15d-312826252f84,24566,3684.9,4913.2,736.9799999999999,0
02099421-bfc7-4384-bab3-12115196ae47,89c45c63-0706-4a45-b15d-312826252f84,55027,8254.05,11005.400000000001,1650.8100000000002,1
f98d7258-b85b-4e87-92f8-27007d130964,89c45c63-0706-4a45-b15d-312826252f84,37223,5583.45,7444.6,1116.69,2
23d9c36f-0779-49b2-b5c2-193e6c7a878e,89c45c63-0706-4a45-b15d-312826252f84,47526,7128.9,9505.2,1425.78,3
e2921f9f-1c2a-4ab7-bfd8-621f64dba456,89c45c63-0706-4a45-b15d-312826252f84,35088,5263.2,7017.6,1052.64,4
3cb693f5-f0dc-41eb-bfa7-7a1903f4d13d,89c45c63-0706-4a45-b15d-312826252f84,124373,18655.95,24874.600000000002,3731.19,5
9631b5fe-6edd-4e5b-8467-7fc464f82f63,89c45c63-0706-4a45-b15d-312826252f84,76044,11406.6,15208.800000000001,2281.32,6
5335a0f7-1f2b-4821-bd70-2cbaa8dd7f73,89c45c63-0706-4a45-b15d-312826252f84,75749,11362.35,15149.800000000001,2272.4700000000003,7
56f61bea-318a-4c77-8ddf-dfcd9560d4f9,89c45c63-0706-4a45-b15d-312826252f84,77350,11602.5,15470.0,2320.5,8
833b5cda-b823-4967-87f5-7df042b503dc,78eaee0b-3e87-4395-ae65-4a730be1f5d3,125691,18853.649999999998,25138.2,3770.73,0
139e6b30-15de-4cad-8af0-8540687ed50d,78eaee0b-3e87-4395-ae65-4a730be1f5d3,135647,20347.05,27129.4,4069.41,1
48f8e81e-419d-4859-a62d-2a7518c09bf7,78eaee0b-3e87-4395-ae65-4a730be1f5d3,34282,5142.3,5957.445138137525,893.6167707206287,2
a328071c-f2a0-4df0-b33a-7ae4696ca43b,78eaee0b-3e87-4395-ae65-4a730be1f5d3,7050,1057.5,1410.0,211.5,3
fdf42f10-3772-4306-9113-40b9321694a6,78eaee0b-3e87-4395-ae65-4a730be1f5d3,125675,18851.25,25135.0,3770.25,4
a410873c-dd71-41be-b048-4a59b5980fca,78eaee0b-3e87-4395-ae65-4a730be1f5d3,31405,4710.75,6281.0,942.15,5
45ab4c5f-869b-48cc-a622-6e2f7f4fe507,78eaee0b-3e87-4395-ae65-4a730be1f5d3,33043,4956.45,6608.6,991.29,6
e03717e6-4cac-4a01-8aaa-0f4aaff08cb7,78eaee0b-3e87-4395-ae65-4a730be1f5d3,53516,8027.4,10703.2,1605.48,7
95ce221e-e5d7-460a-98cf-c9cb2cfb8d10,78eaee0b-3e87-4395-ae65-4a730be1f5d3,54212,8131.799999999999,10842.400000000001,1626.3600000000001,8
045f00b9-caf2-445f-8d8a-62d0dafa71b4,f35de8f4-8263-4784-b116-efcd7c958348,140731,21109.649999999998,28146.2,4221.93,0
a922f4db-1aa5-48d9-b52f-fb1dd4b102b4,f35de8f4-8263-4784-b116-efcd7c958348,107138,16070.699999999999,21427.600000000002,3214.1400000000003,1
ebc21a6e-8682-469f-926e-6de629dcc369,f35de8f4-8263-4784-b116-efcd7c958348,98976,14846.4,19795.2,2969.28,2
7f8cb6b6-7d4c-4dad-80b5-bdb6979df6db,f35de8f4-8263-4784-b116-efcd7c958348,125575,18836.25,25115.0,3767.25,3
dd38fefb-9863-422d-83cc-b60a046eb4e9,f35de8f4-8263-4784-b116-efcd7c958348,118521,17778.149999999998,11098.853513448821,1664.8280270173232,4
05e6d5c3-d79b-4a39-bbb4-c45b0038bc69,f35de8f4-8263-4784-b116-efcd7c958348,119920,17988.0,23984.0,3597.6,5
33426797-bf1c-4e6f-bff7-cfc76a3a1fa9,f35de8f4-8263-4784-b116-efcd7c958348,133506,20025.899999999998,2509.5763719602014,376.4364557940302,6
7c5a6485-e091-4948-8557-a1415c676061,f35de8f4-8263-4784-b116-efcd7c958348,109444,16416.6,21888.800000000003,3283.32,7
3d24d717-39da-4973-a316-641a54a79dd8,f35de8f4-8263-4784-b116-efcd7c958348,101052,15157.8,20210.4,3031.56,8
02f9018a-c9bb-4291-9e4b-d073dba1e018,f35de8f4-8263-4784-b116-efcd7c958348,86020,12903.0,17204.0,2580.6,9
6784b209-e7c0-4b4c-8235-0e814cb1eaaa,f35de8f4-8263-4784-b116-efcd7c958348,53293,7993.95,3891.3585857565713,583.7037878634857,10
2c75b89e-cdbc-4221-9340-779bc7b2aad2,f35de8f4-8263-4784-b116-efcd7c958348,40027,6004.05,8005.400000000001,1200.81,11
a1c92fcc-9725-4bd6-96cb-4c104c28f020,f35de8f4-8263-4784-b116-efcd7c958348,14172,2125.7999999999997,2834.4,425.16,12
7e5a3ddb-1591-472a-a72f-3ecc577d4f85,f35de8f4-8263-4784-b116-efcd7c958348,11048,1657.2,2209.6,331.44,13
a6ff54bd-9cfe-4e15-a302-a06736033dda,f35de8f4-8263-4784-b116-efcd7c958348,30055,4508.25,6011.0,901.65,14
8a840b5d-45c8-4449-8f77-1e339874919f,625a61ab-3bdf-4e96-867c-01227d6c427f,123787,18568.05,24757.4,3713.61,0
04342a81-2e38-4cb8-b07e-ef8280946f26,625a61ab-3bdf-4e96-867c-01227d6c427f,141273,21190.95,28254.600000000002,4238.1900000000005,1
49f3cbb7-3dbf-490d-a166-75639e16d9ea,625a61ab-3bdf-4e96-867c-01227d6c427f,42722,6408.3,8544.4,1281.6599999999999,2
2959aa22-3155-4182-aaaa-60a9437f2a60,625a61ab-3bdf-4e96-867c-01227d6c427f,51694,7754.099999999999,10338.800000000001,1550.8200000000002,3
4ca9bb80-5535-4080-b673-00b68ae1ad08,625a61ab-3bdf-4e96-867c-01227d6c427f,149921,22488.149999999998,29984.2,4497.63,4
a4e7138b-a6c7-4fdd-b249-fa23c385f019,625a61ab-3bdf-4e96-867c-01227d6c427f,143494,21524.1,28698.800000000003,4304.820000000001,5
2b97d51d-c3e0-437a-a042-687e648511fb,625a61ab-3bdf-4e96-867c-01227d6c427f,95614,14342.1,19122.8,2868.4199999999996,6
69079673-c4a3-45f4-bc3a-59ee5709b02c,625a61ab-3bdf-4e96-867c-01227d6c427f,44267,6640.05,8853.4,1328.01,7
09bb4d84-9080-4798-8e72-d7ff3fc56a69,625a61ab-3bdf-4e96-867c-01227d6c427f,48261,7239.15,9652.2,1447.8300000000002,8
1f2ea981-bb46-4f2f-b2f5-ba3a1d71d986,625a61ab-3bdf-4e96-867c-01227d6c427f,1821,273.15,362.0692714820688,54.31039072231032,9
d61b4036-cd2f-46f0-a883-59ac2e9aaf98,625a61ab-3bdf-4e96-867c-01227d6c427f,35464,5319.599999999999,7092.8,1063.92,10
c3bcba22-fe1a-4560-ab96-10dab62bc6f4,625a61ab-3bdf-4e96-867c-01227d6c427f,92263,13839.449999999999,18452.600000000002,2767.8900000000003,11
9deb640a-5b5f-4e83-841c-fbabfcbb6763,625a61ab-3bdf-4e96-867c-01227d6c427f,28149,4222.349999999999,5629.8,844.47,12
2741471c-be85-4794-bcec-e46ef5ad19e1,625a61ab-3bdf-4e96-867c-01227d6c427f,96625,14493.75,13863.294365955293,2079.494154893294,13
1f417d78-d09d-4929-b488-2d17130872f5,625a61ab-3bdf-4e96-867c-01227d6c427f,4883,732.4499999999999,976.6,146.49,14
c3988984-0c33-4b48-bed8-6e4e8c42d1dd,625a61ab-3bdf-4e96-867c-01227d6c427f,66088,9913.199999999999,10805.584770917776,1620.8377156376664,15
2001b76f-0681-48f4-adcf-d75ce15fa5e7,625a61ab-3bdf-4e96-867c-01227d6c427f,54767,8215.05,10953.400000000001,1643.0100000000002,16
1b0d8603-7797-4f2c-82be-cb40c85fc130,625a61ab-3bdf-4e96-867c-01227d6c427f,7817,1172.55,1563.4,234.51,17
67278365-3c4f-4f49-a153-1bc927fc04be,625a61ab-3bdf-4e96-867c-01227d6c427f,24542,3681.2999999999997,4908.400000000001,736.2600000000001,18
05b31f41-af49-46c9-a2c5-78ed85c796df,17ff0372-fc1d-464e-afb1-b90c4fda5920,2364,354.59999999999997,472.8,70.92,0
0bd3acbf-8f73-4b92-a834-7dcde71e487d,17ff0372-fc1d-464e-afb1-b90c4fda5920,34700,5205.0,6940.0,1041.0,1
3af68e11-19f0-4c97-b0fb-175c67806b05,17ff0372-fc1d-464e-afb1-b90c4fda5920,15464,2319.6,3092.8,463.92,2
65207848-c4bb-4e55-b3c2-d4f930a302bb,17ff0372-fc1d-464e-afb1-b90c4fda5920,17837,2675.5499999999997,3567.4,535.11,3
f075c564-aa6c-4cf8-9cf6-b82781cfeeb8,17ff0372-fc1d-464e-afb1-b90c4fda5920,119075,17861.25,23815.0,3572.25,4
19e75bd0-0afb-4f79-8d3b-144c879203be,17ff0372-fc1d-464e-afb1-b90c4fda5920,103958,15593.699999999999,13458.160356622588,2018.724053493388,5
d4067769-41d8-473a-89ad-e701573003ec,17ff0372-fc1d-464e-afb1-b90c4fda5920,2497,374.55,499.40000000000003,74.91,6
ae8f9705-7510-4f35-9fa0-fd56f90c21b9,17ff0372-fc1d-464e-afb1-b90c4fda5920,143301,21495.149999999998,28660.2,4299.03,7
86bd949a-0786-40ba-891c-e0ce3fdc37e8,17ff0372-fc1d-464e-afb1-b90c4fda5920,122348,18352.2,24469.600000000002,3670.44,8
725de2a7-1b71-444d-9bd4-2157318eace4,17ff0372-fc1d-464e-afb1-b90c4fda5920,93991,14098.65,18798.2,2819.73,9
d521306d-3586-4ccf-8590-ecfd5cc22581,9a67539c-2ec6-4768-8308-34a841bcf3a3,93906,14085.9,18781.2,2817.18,0
9eb4509d-d715-49fb-8228-b7d1dec917b1,9a67539c-2ec6-4768-8308-34a841bcf3a3,123209,18481.35,24641.800000000003,3696.2700000000004,1
70fa7174-9097-4677-a44d-235939309751,9a67539c-2ec6-4768-8308-34a841bcf3a3,44456,6668.4,8891.2,1333.68,2
3ebb3ceb-4304-4b6e-8979-8b95478f9374,9a67539c-2ec6-4768-8308-34a841bcf3a3,146950,22042.5,29390.0,4408.5,3
ec9eec17-87b1-41e4-a9cd-53986be07e62,9a67539c-2ec6-4768-8308-34a841bcf3a3,20795,3119.25,655.8777246007464,98.38165869011196,4
2acb7bff-31b3-415b-9dad-31a0e86acc91,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,57186,8577.9,11437.2,1715.5800000000002,0
96e1350c-aa53-429c-a391-a7bb9554a068,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,11198,1679.7,2239.6,335.94,1
06e76cba-e76c-4436-8bc5-9fd114e753c6,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,113249,16987.35,22649.800000000003,3397.4700000000003,2
6241f4d7-2c12-4578-93fa-563b24bd8369,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,125494,18824.1,25098.800000000003,3764.82,3
051d2655-da63-46a3-9815-2d988bcb313f,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,60437,9065.55,10235.699330890648,1535.3548996335971,4
c1470b2f-20c4-4c29-9e6c-4644468b1523,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,123908,18586.2,9453.163369511505,1417.9745054267257,5
2e77a9a3-4c04-4dd5-a5cb-2bd4e49dc09a,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,44501,6675.15,5837.795071484575,875.6692607226862,6
7eb0f7d5-045c-4224-8a46-9697cf6b3190,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,31307,4696.05,6261.400000000001,939.21,7
d1ff1775-255c-4aca-892b-f3a6c02c95a6,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,16856,2528.4,3371.2000000000003,505.68,8
47829f47-70ef-4cec-82e8-d70075c9dedd,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,85719,12857.85,17143.8,2571.5699999999997,9
57fe41a2-b1a2-485c-b3f3-4350bd10ccfd,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,56869,8530.35,11373.800000000001,1706.0700000000002,10
a8328352-e3a3-4517-bf3a-9c3d1fad3d50,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,147240,22086.0,29448.0,4417.2,11
2d9d9316-765b-41f3-a4b3-358952fad793,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,57103,8565.449999999999,11420.6,1713.09,12
c6353da3-2f34-49cc-862a-67846f27c2e4,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,54062,8109.299999999999,10812.400000000001,1621.8600000000001,13
f209652a-a368-472f-8848-80de24351170,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,132803,19920.45,26560.600000000002,3984.09,14
7cb54ba6-a68c-438f-a543-63dfc4c9b6d6,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,3401,510.15,121.97091004851363,18.295636507277045,15
3353a1c6-d902-4107-8332-9ad4dc8b1f88,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,132667,19900.05,10144.124431113501,1521.618664667025,16
679c1411-7b99-45ff-811e-c237fb9b4411,5e2be08c-be13-4c6a-94fb-ee7f79fefd43,78474,11771.1,15694.800000000001,2354.2200000000003,17
3fea9488-8fe4-492b-93e0-54ec8bae80b5,c16848d2-6bb8-4cbc-8c5e-3be05cb7cf24,34689,5203.349999999999,6937.8,1040.67,0
d6261c25-d224-444d-b99f-6fb89debdefa,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,136377,20456.55,3681.7068682780696,552.2560302417104,0
6b31159f-1434-4916-b68d-9b0b751ac173,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,133376,20006.399999999998,6762.890318826429,1014.4335478239643,1
9feb2525-aa68-49ee-be43-d1054baad3d8,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,19774,2966.1,3954.8,593.22,2
101d3d2e-47c6-4201-bab0-05bb7e52df77,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,30713,4606.95,3267.0892130181965,490.06338195272946,3
7df8d45b-802a-48a5-bc61-dfbb47a22d3c,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,246,36.9,36.55054859153729,5.482582288730594,4
62390d1c-2737-407f-a2dc-9a2714bd7a3d,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,44496,6674.4,8899.2,1334.88,5
738d900a-c59e-46bc-aa8d-39bae9d8c6d5,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,12923,1938.4499999999998,41.807360873936865,6.27110413109053,6
42cbe6bf-c0cc-480c-bcc6-ed3a15ca21e4,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,63279,9491.85,12655.800000000001,1898.3700000000001,7
f7c712de-9ba6-4f9f-99e9-be74220dbce2,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,13238,1985.6999999999998,535.0053435978184,80.25080153967276,8
4c8f4619-08af-414d-a697-fc468c644623,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,146003,21900.45,29200.600000000002,4380.09,9
9db13d2f-ec72-4de8-bb9a-abea1a65c86a,3de8a528-e9c3-45f8-882b-6c1d0ff08dcf,107468,16120.199999999999,21493.600000000002,3224.0400000000004,10
769cf3c2-72a8-40f2-a798-df2e1fd135c7,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,60927,9139.05,12185.400000000001,1827.8100000000002,0
e57a0cd4-20f3-4348-b20b-2bae0ec58800,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,143320,21498.0,28664.0,4299.599999999999,1
b35b74c6-9fea-4ac8-8e81-9556f4b1a909,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,71374,10706.1,14274.800000000001,2141.2200000000003,2
20b0d565-aa8e-44e2-93cb-4fee4a8a7280,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,82805,12420.75,16016.667350122005,2402.5001025183005,3
6216da81-94e4-4c3a-b9ea-b609de7ee4e7,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,71236,10685.4,14247.2,2137.08,4
211581e6-12e9-48a4-829c-7bcb9bcf09bb,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,24574,3686.1,4914.8,737.22,5
bec56c26-dbbe-43c5-b80c-ca2cc8274da2,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,76932,11539.8,15386.400000000001,2307.96,6
42d23048-2862-44af-a013-a44840178a93,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,73285,10992.75,14657.0,2198.5499999999997,7
5b8c4bf9-abda-41a1-9bdb-d625cdecc9ba,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,4554,683.1,910.8000000000001,136.62,8
098e41c1-441e-4af8-a8ef-51fc90ee9f28,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,50167,7525.049999999999,10033.400000000001,1505.0100000000002,9
207e7f16-b0d1-493a-b19d-25a93ecb906a,c27ebc03-278a-432f-8f7c-e0d01a5de3e3,65510,9826.5,13102.0,1965.3,10
ecba0b9a-76df-42d9-8c93-fc35de5d3feb,ffff170f-2fc2-41c1-af0d-ed61229aa59e,28086,4212.9,4403.08731996938,660.4630979954069,0
bf2465b5-b49d-44ff-a67a-f512b00c691a,ffff170f-2fc2-41c1-af0d-ed61229aa59e,53485,8022.75,10697.0,1604.55,1
f59ed9d2-c10d-42e6-89b0-574a986cdba3,ffff170f-2fc2-41c1-af0d-ed61229aa59e,4350,652.5,870.0,130.5,2
8c4c190c-c6b3-415f-91a4-25aa1933ba99,ffff170f-2fc2-41c1-af0d-ed61229aa59e,110716,16607.399999999998,22143.2,3321.48,3
4c33960f-d5fa-44dc-898f-29ebb412db00,ffff170f-2fc2-41c1-af0d-ed61229aa59e,17304,2595.6,3460.8,519.12,4
82b27414-a700-401f-8747-0c9a80af075c,ffff170f-2fc2-41c1-af0d-ed61229aa59e,135820,20373.0,27164.0,4074.6,5
d99e26b3-6d51-4d57-805b-19c8f3cfd227,ffff170f-2fc2-41c1-af0d-ed61229aa59e,135363,20304.45,27072.600000000002,4060.8900000000003,6
79cbf8c6-bfbf-4edd-8d01-d341e5b777d1,ed017bd0-7565-43a4-95e8-7107f56ce84c,51053,7657.95,10210.6,1531.59,0
ad64e850-a372-4271-9e34-b52e96cfa7a4,ed017bd0-7565-43a4-95e8-7107f56ce84c,53851,8077.65,10770.2,1615.53,1
7bd6285a-e065-491f-8148-68b8f107815f,ed017bd0-7565-43a4-95e8-7107f56ce84c,101900,15285.0,9670.16071618408,1450.524107427612,2
46447f22-e1b0-4b7e-a911-2d95c180767c,ed017bd0-7565-43a4-95e8-7107f56ce84c,10166,1524.8999999999999,1667.5228242369512,250.12842363554267,3
4e16b4e2-e002-492d-9628-10e0dda457e3,ed017bd0-7565-43a4-95e8-7107f56ce84c,109353,16402.95,21870.600000000002,3280.59,4
2f90b0ec-0606-4d24-b695-fea92720cdae,ed017bd0-7565-43a4-95e8-7107f56ce84c,69395,10409.25,13879.0,2081.85,5
3841285b-5191-4cb7-87e8-0a77495f334f,3118d512-68f0-4425-9d55-f695f027c760,7283,1092.45,1456.6000000000001,218.49,0
fdb5dbf6-766b-4fc5-8c3e-c163d20c3cee,3118d512-68f0-4425-9d55-f695f027c760,9984,1497.6,1996.8000000000002,299.52000000000004,1
abc0af43-29c2-4716-9fdb-3b9a0f781aed,3118d512-68f0-4425-9d55-f695f027c760,20288,3043.2,4057.6000000000004,608.64,2
620ffad2-96c7-4f28-a5cf-2f81e17e8e8d,3118d512-68f0-4425-9d55-f695f027c760,125759,18863.85,25151.800000000003,3772.7700000000004,3
fe4be0c8-c778-4c0f-966d-7598bc57ffff,3118d512-68f0-4425-9d55-f695f027c760,111164,16674.6,22232.800000000003,3334.9200000000005,4
a443c215-4dd3-4860-9ce1-2b58850f3fc2,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,117118,17567.7,23423.600000000002,3513.5400000000004,0
bdc73e51-16fe-47b5-950a-20aba068b4a8,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,123928,18589.2,3765.450551960443,564.8175827940664,1
a5aeb784-93de-4fad-b557-f378885cd1c5,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,114359,17153.85,216.44748593082562,32.467122889623845,2
717e0d34-4eb4-4f86-b74c-f2e5716f2e1a,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,38401,5760.15,7680.200000000001,1152.03,3
8df3166b-357d-4d3b-8b4c-77f043a0e72e,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,83749,12562.35,16749.8,2512.47,4
526b16c8-ac3c-4111-80ff-9a54ea4c9dee,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,43474,6521.099999999999,8694.800000000001,1304.22,5
5be1b7f7-af84-4a20-99f6-87d5b7f456a3,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,115818,17372.7,23163.600000000002,3474.5400000000004,6
a7137ab4-8e01-419a-82fa-6eb64d7fd99d,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,10183,1527.45,2036.6000000000001,305.49,7
cc35eb88-623d-403c-9fe1-133728078e83,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,20396,3059.4,1091.4172678646485,163.71259017969726,8
42f4950f-f42e-407c-874f-a87be744df10,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,89875,13481.25,17975.0,2696.25,9
a328f256-3092-40b2-8599-3e4793d81b47,e50b0caa-d644-477a-9e9b-c737ddb2c9f5,25749,3862.35,5149.8,772.47,10
